employee_id,pay_period,gross_pay,tax,benefit_deduction,retirement,net_pay
100886,2026-02-01,11448.17,2518.6,100,572.41,8257.16
100887,2026-02-01,6457.25,1420.6,220,322.86,4493.79
100888,2026-02-01,6252.92,1375.64,100,312.65,4464.63
100890,2026-02-01,3724.42,819.37,220,186.22,2498.83
100891,2026-02-01,4799.42,1055.87,220,239.97,3283.58
100892,2026-02-01,7239.17,1592.62,220,361.96,5064.59
100894,2026-02-01,6937.17,1526.18,220,346.86,4844.13
100895,2026-02-01,10747.42,2364.43,220,537.37,7625.62
100896,2026-02-01,15447.92,3398.54,220,772.4,11056.98
100897,2026-02-01,11734.58,2581.61,220,586.73,8346.24
100898,2026-02-01,17134.08,3769.5,220,856.7,12287.88
100899,2026-02-01,8544.08,1879.7,100,427.2,6137.18
100900,2026-02-01,14612.0,3214.64,100,730.6,10566.76
100901,2026-02-01,6696.33,1473.19,100,334.82,4788.32
100902,2026-02-01,12377.92,2723.14,100,618.9,8935.88
100903,2026-02-01,12688.67,2791.51,220,634.43,9042.73
100904,2026-02-01,6967.0,1532.74,100,348.35,4985.91
100905,2026-02-01,8737.0,1922.14,100,436.85,6278.01
100906,2026-02-01,9584.75,2108.64,100,479.24,6896.87
100907,2026-02-01,13335.25,2933.76,220,666.76,9514.73
100909,2026-02-01,9062.75,1993.8,220,453.14,6395.81
100910,2026-02-01,25087.67,5519.29,100,1254.38,18214.0
100912,2026-02-01,6910.58,1520.33,220,345.53,4824.72
100913,2026-02-01,14624.17,3217.32,100,731.21,10575.64
100914,2026-02-01,8733.08,1921.28,400,436.65,5975.15
100915,2026-02-01,14989.17,3297.62,220,749.46,10722.09
100916,2026-02-01,4932.67,1085.19,100,246.63,3500.85
100917,2026-02-01,7715.75,1697.46,100,385.79,5532.5
100918,2026-02-01,17172.33,3777.91,100,858.62,12435.8
100919,2026-02-01,5506.83,1211.5,220,275.34,3799.99
100920,2026-02-01,16959.17,3731.02,100,847.96,12280.19
100921,2026-02-01,10055.25,2212.16,100,502.76,7240.33
100922,2026-02-01,13742.0,3023.24,100,687.1,9931.66
100924,2026-02-01,11077.5,2437.05,100,553.88,7986.57
100925,2026-02-01,4020.67,884.55,400,201.03,2535.09
100926,2026-02-01,6474.83,1424.46,220,323.74,4506.63
100928,2026-02-01,10779.17,2371.42,220,538.96,7648.79
100929,2026-02-01,5781.67,1271.97,400,289.08,3820.62
100931,2026-02-01,8428.83,1854.34,100,421.44,6053.05
100932,2026-02-01,6408.83,1409.94,100,320.44,4578.45
100933,2026-02-01,15581.08,3427.84,220,779.05,11154.19
100935,2026-02-01,8564.92,1884.28,220,428.25,6032.39
100936,2026-02-01,8521.75,1874.78,100,426.09,6120.88
100937,2026-02-01,15217.5,3347.85,220,760.88,10888.77
100939,2026-02-01,6605.5,1453.21,400,330.28,4422.01
100940,2026-02-01,3998.33,879.63,220,199.92,2698.78
100941,2026-02-01,7457.17,1640.58,100,372.86,5343.73
100942,2026-02-01,9081.5,1997.93,220,454.08,6409.49
100943,2026-02-01,4294.67,944.83,220,214.73,2915.11
100944,2026-02-01,17103.42,3762.75,220,855.17,12265.5
100945,2026-02-01,6900.83,1518.18,100,345.04,4937.61
100946,2026-02-01,7321.92,1610.82,100,366.1,5245.0
100947,2026-02-01,8032.92,1767.24,400,401.65,5464.03
100948,2026-02-01,14537.67,3198.29,100,726.88,10512.5
100949,2026-02-01,6690.5,1471.91,220,334.52,4664.07
100950,2026-02-01,11213.0,2466.86,220,560.65,7965.49
100951,2026-02-01,13235.0,2911.7,220,661.75,9441.55
100952,2026-02-01,7630.83,1678.78,100,381.54,5470.51
100953,2026-02-01,9105.0,2003.1,400,455.25,6246.65
100954,2026-02-01,5424.25,1193.34,100,271.21,3859.7
100956,2026-02-01,13290.0,2923.8,100,664.5,9601.7
100957,2026-02-01,10076.0,2216.72,220,503.8,7135.48
100958,2026-02-01,15886.67,3495.07,220,794.33,11377.27
100961,2026-02-01,6883.17,1514.3,220,344.16,4804.71
100962,2026-02-01,14256.17,3136.36,100,712.81,10307.0
100963,2026-02-01,12934.08,2845.5,400,646.7,9041.88
100964,2026-02-01,10785.67,2372.85,400,539.28,7473.54
100965,2026-02-01,6552.5,1441.55,100,327.62,4683.33
100966,2026-02-01,5616.83,1235.7,400,280.84,3700.29
100967,2026-02-01,13152.25,2893.5,220,657.61,9381.14
100968,2026-02-01,4389.83,965.76,400,219.49,2804.58
100969,2026-02-01,6401.17,1408.26,220,320.06,4452.85
100970,2026-02-01,4007.0,881.54,220,200.35,2705.11
100971,2026-02-01,6618.42,1456.05,220,330.92,4611.45
100972,2026-02-01,4348.08,956.58,400,217.4,2774.1
100973,2026-02-01,8874.08,1952.3,220,443.7,6258.08
100974,2026-02-01,7301.0,1606.22,220,365.05,5109.73
100975,2026-02-01,20140.17,4430.84,100,1007.01,14602.32
100976,2026-02-01,7143.25,1571.52,100,357.16,5114.57
100977,2026-02-01,5594.92,1230.88,220,279.75,3864.29
100978,2026-02-01,17812.5,3918.75,400,890.62,12603.13
100979,2026-02-01,12858.08,2828.78,220,642.9,9166.4
100980,2026-02-01,18505.42,4071.19,220,925.27,13288.96
100981,2026-02-01,10284.17,2262.52,100,514.21,7407.44
100982,2026-02-01,10401.33,2288.29,100,520.07,7492.97
100983,2026-02-01,6955.58,1530.23,100,347.78,4977.57
100984,2026-02-01,8872.83,1952.02,220,443.64,6257.17
100985,2026-02-01,10264.25,2258.14,100,513.21,7392.9
100986,2026-02-01,7544.0,1659.68,100,377.2,5407.12
100987,2026-02-01,6457.08,1420.56,220,322.85,4493.67
100988,2026-02-01,4971.83,1093.8,220,248.59,3409.44
100989,2026-02-01,14410.08,3170.22,400,720.5,10119.36
100990,2026-02-01,7222.67,1588.99,220,361.13,5052.55
100991,2026-02-01,6784.0,1492.48,100,339.2,4852.32
100992,2026-02-01,5821.17,1280.66,100,291.06,4149.45
100993,2026-02-01,17545.83,3860.08,100,877.29,12708.46
100994,2026-02-01,10356.17,2278.36,220,517.81,7340.0
100995,2026-02-01,4166.5,916.63,100,208.32,2941.55
100996,2026-02-01,12477.67,2745.09,220,623.88,8888.7
100997,2026-02-01,12536.75,2758.08,220,626.84,8931.83
100998,2026-02-01,15180.92,3339.8,220,759.05,10862.07
100999,2026-02-01,18368.58,4041.09,220,918.43,13189.06
100000,2026-03-01,8946.5,1968.23,100,447.33,6430.94
100001,2026-03-01,16037.42,3528.23,220,801.87,11487.32
100002,2026-03-01,5294.08,1164.7,100,264.7,3764.68
100004,2026-03-01,16211.08,3566.44,100,810.55,11734.09
100005,2026-03-01,4663.08,1025.88,400,233.15,3004.05
100007,2026-03-01,16740.25,3682.86,100,837.01,12120.38
100008,2026-03-01,9305.33,2047.17,220,465.27,6572.89
100009,2026-03-01,6575.5,1446.61,220,328.78,4580.11
100010,2026-03-01,8892.0,1956.24,220,444.6,6271.16
100012,2026-03-01,9940.67,2186.95,100,497.03,7156.69
100013,2026-03-01,12717.83,2797.92,220,635.89,9064.02
100014,2026-03-01,8767.17,1928.78,220,438.36,6180.03
100015,2026-03-01,5872.08,1291.86,400,293.6,3886.62
100016,2026-03-01,17053.17,3751.7,100,852.66,12348.81
100017,2026-03-01,13738.83,3022.54,220,686.94,9809.35
100018,2026-03-01,7251.17,1595.26,220,362.56,5073.35
100019,2026-03-01,11885.0,2614.7,400,594.25,8276.05
100020,2026-03-01,4867.67,1070.89,220,243.38,3333.4
100021,2026-03-01,6866.5,1510.63,220,343.33,4792.54
100022,2026-03-01,24205.0,5325.1,220,1210.25,17449.65
100023,2026-03-01,9600.17,2112.04,400,480.01,6608.12
100025,2026-03-01,10785.33,2372.77,100,539.27,7773.29
100026,2026-03-01,4900.42,1078.09,220,245.02,3357.31
100027,2026-03-01,8454.83,1860.06,220,422.74,5952.03
100028,2026-03-01,6946.67,1528.27,100,347.33,4971.07
100029,2026-03-01,7462.17,1641.68,220,373.11,5227.38
100030,2026-03-01,8672.25,1907.9,220,433.61,6110.74
100031,2026-03-01,7935.25,1745.76,100,396.76,5692.73
100032,2026-03-01,9199.5,2023.89,220,459.98,6495.63
100033,2026-03-01,9737.17,2142.18,220,486.86,6888.13
100034,2026-03-01,11828.58,2602.29,220,591.43,8414.86
100035,2026-03-01,6654.67,1464.03,100,332.73,4757.91
100036,2026-03-01,10310.5,2268.31,100,515.52,7426.67
100037,2026-03-01,11495.42,2528.99,400,574.77,7991.66
100038,2026-03-01,5819.42,1280.27,220,290.97,4028.18
100039,2026-03-01,5275.17,1160.54,220,263.76,3630.87
100040,2026-03-01,6823.75,1501.22,400,341.19,4581.34
100041,2026-03-01,8556.92,1882.52,220,427.85,6026.55
100042,2026-03-01,4871.33,1071.69,220,243.57,3336.07
100043,2026-03-01,8555.58,1882.23,100,427.78,6145.57
100044,2026-03-01,6975.42,1534.59,220,348.77,4872.06
100045,2026-03-01,9109.0,2003.98,100,455.45,6549.57
100046,2026-03-01,6063.92,1334.06,220,303.2,4206.66
100047,2026-03-01,14066.0,3094.52,100,703.3,10168.18
100048,2026-03-01,8784.17,1932.52,100,439.21,6312.44
100050,2026-03-01,10276.83,2260.9,220,513.84,7282.09
100052,2026-03-01,8506.25,1871.38,100,425.31,6109.56
100053,2026-03-01,4271.08,939.64,220,213.55,2897.89
100054,2026-03-01,5157.08,1134.56,100,257.85,3664.67
100056,2026-03-01,10586.25,2328.98,100,529.31,7627.96
100057,2026-03-01,16019.0,3524.18,220,800.95,11473.87
100058,2026-03-01,10223.83,2249.24,220,511.19,7243.4
100059,2026-03-01,13019.92,2864.38,220,651.0,9284.54
100060,2026-03-01,5284.5,1162.59,400,264.23,3457.68
100061,2026-03-01,6165.0,1356.3,100,308.25,4400.45
100062,2026-03-01,10503.17,2310.7,100,525.16,7567.31
100063,2026-03-01,8008.17,1761.8,100,400.41,5745.96
100064,2026-03-01,6959.33,1531.05,100,347.97,4980.31
100065,2026-03-01,10717.25,2357.8,400,535.86,7423.59
100066,2026-03-01,8175.33,1798.57,220,408.77,5747.99
100067,2026-03-01,25430.33,5594.67,100,1271.52,18464.14
100068,2026-03-01,8843.25,1945.52,400,442.16,6055.57
100069,2026-03-01,20624.5,4537.39,220,1031.23,14835.88
100070,2026-03-01,7645.75,1682.06,220,382.29,5361.4
100071,2026-03-01,7017.92,1543.94,220,350.9,4903.08
100072,2026-03-01,6380.83,1403.78,220,319.04,4438.01
100073,2026-03-01,4628.5,1018.27,220,231.42,3158.81
100074,2026-03-01,20229.83,4450.56,100,1011.49,14667.78
100075,2026-03-01,12879.25,2833.44,100,643.96,9301.85
100076,2026-03-01,14321.17,3150.66,100,716.06,10354.45
100077,2026-03-01,8350.75,1837.16,220,417.54,5876.05
100078,2026-03-01,11340.5,2494.91,100,567.02,8178.57
100079,2026-03-01,13872.58,3051.97,220,693.63,9906.98
100080,2026-03-01,11722.58,2578.97,400,586.13,8157.48
100081,2026-03-01,11913.75,2621.02,220,595.69,8477.04
100082,2026-03-01,9878.17,2173.2,220,493.91,6991.06
100083,2026-03-01,11126.0,2447.72,220,556.3,7901.98
100084,2026-03-01,8382.92,1844.24,400,419.15,5719.53
100085,2026-03-01,12694.58,2792.81,220,634.73,9047.04
100086,2026-03-01,5907.5,1299.65,220,295.38,4092.47
100087,2026-03-01,5033.5,1107.37,100,251.68,3574.45
100088,2026-03-01,6643.58,1461.59,400,332.18,4449.81
100089,2026-03-01,11544.25,2539.74,220,577.21,8207.3
100090,2026-03-01,9504.0,2090.88,220,475.2,6717.92
100092,2026-03-01,9229.67,2030.53,220,461.48,6517.66
100093,2026-03-01,11286.08,2482.94,220,564.3,8018.84
100094,2026-03-01,9952.08,2189.46,220,497.6,7045.02
100095,2026-03-01,6468.33,1423.03,220,323.42,4501.88
100096,2026-03-01,22410.67,4930.35,220,1120.53,16139.79
100097,2026-03-01,5372.75,1182.01,100,268.64,3822.1
100098,2026-03-01,5415.75,1191.46,220,270.79,3733.5
100099,2026-03-01,14222.08,3128.86,220,711.1,10162.12
100100,2026-03-01,7019.17,1544.22,220,350.96,4903.99
100101,2026-03-01,5932.17,1305.08,100,296.61,4230.48
100102,2026-03-01,15860.33,3489.27,220,793.02,11358.04
100103,2026-03-01,7435.0,1635.7,220,371.75,5207.55
100104,2026-03-01,6995.67,1539.05,220,349.78,4886.84
100105,2026-03-01,7407.17,1629.58,220,370.36,5187.23
100106,2026-03-01,9588.83,2109.54,220,479.44,6779.85
100107,2026-03-01,6444.25,1417.74,400,322.21,4304.3
100108,2026-03-01,13761.33,3027.49,220,688.07,9825.77
100109,2026-03-01,12275.5,2700.61,400,613.78,8561.11
100110,2026-03-01,11394.83,2506.86,220,569.74,8098.23
100111,2026-03-01,5999.75,1319.94,220,299.99,4159.82
100113,2026-03-01,5421.42,1192.71,220,271.07,3737.64
100114,2026-03-01,6162.92,1355.84,220,308.15,4278.93
100115,2026-03-01,7385.92,1624.9,100,369.3,5291.72
100116,2026-03-01,5412.42,1190.73,400,270.62,3551.07
100117,2026-03-01,11489.5,2527.69,400,574.48,7987.33
100118,2026-03-01,13638.58,3000.49,400,681.93,9556.16
100119,2026-03-01,10713.58,2356.99,400,535.68,7420.91
100120,2026-03-01,3505.75,771.26,400,175.29,2159.2
100121,2026-03-01,9980.58,2195.73,220,499.03,7065.82
100122,2026-03-01,7447.17,1638.38,400,372.36,5036.43
100123,2026-03-01,10585.17,2328.74,220,529.26,7507.17
100124,2026-03-01,12997.42,2859.43,100,649.87,9388.12
100125,2026-03-01,12608.0,2773.76,220,630.4,8983.84
100126,2026-03-01,6130.25,1348.66,220,306.51,4255.08
100127,2026-03-01,24960.33,5491.27,220,1248.02,18001.04
100128,2026-03-01,11490.67,2527.95,220,574.53,8168.19
100129,2026-03-01,16389.58,3605.71,220,819.48,11744.39
100130,2026-03-01,10827.5,2382.05,100,541.38,7804.07
100131,2026-03-01,12411.33,2730.49,400,620.57,8660.27
100132,2026-03-01,9040.42,1988.89,100,452.02,6499.51
100133,2026-03-01,8427.17,1853.98,220,421.36,5931.83
100134,2026-03-01,9448.08,2078.58,400,472.4,6497.1
100135,2026-03-01,5641.58,1241.15,220,282.08,3898.35
100136,2026-03-01,9870.58,2171.53,100,493.53,7105.52
100137,2026-03-01,7025.17,1545.54,220,351.26,4908.37
100139,2026-03-01,10332.75,2273.2,220,516.64,7322.91
100140,2026-03-01,11117.42,2445.83,100,555.87,8015.72
100141,2026-03-01,6678.5,1469.27,100,333.92,4775.31
100142,2026-03-01,6956.17,1530.36,220,347.81,4858.0
100143,2026-03-01,16905.17,3719.14,100,845.26,12240.77
100144,2026-03-01,10891.0,2396.02,220,544.55,7730.43
100145,2026-03-01,9408.58,2069.89,400,470.43,6468.26
100146,2026-03-01,11997.67,2639.49,220,599.88,8538.3
100147,2026-03-01,10930.33,2404.67,220,546.52,7759.14
100148,2026-03-01,4940.5,1086.91,220,247.02,3386.57
100149,2026-03-01,6888.33,1515.43,400,344.42,4628.48
100150,2026-03-01,7214.0,1587.08,220,360.7,5046.22
100151,2026-03-01,13337.0,2934.14,220,666.85,9516.01
100152,2026-03-01,4071.25,895.68,400,203.56,2572.01
100153,2026-03-01,17094.0,3760.68,220,854.7,12258.62
100155,2026-03-01,26836.08,5903.94,220,1341.8,19370.34
100156,2026-03-01,4671.33,1027.69,100,233.57,3310.07
100157,2026-03-01,15122.75,3327.0,220,756.14,10819.61
100158,2026-03-01,4812.92,1058.84,220,240.65,3293.43
100159,2026-03-01,6678.08,1469.18,100,333.9,4775.0
100160,2026-03-01,4702.67,1034.59,220,235.13,3212.95
100161,2026-03-01,10898.58,2397.69,400,544.93,7555.96
100162,2026-03-01,5020.92,1104.6,100,251.05,3565.27
100163,2026-03-01,10300.58,2266.13,100,515.03,7419.42
100164,2026-03-01,7503.08,1650.68,100,375.15,5377.25
100165,2026-03-01,18213.5,4006.97,100,910.68,13195.85
100166,2026-03-01,6063.33,1333.93,400,303.17,4026.23
100167,2026-03-01,21113.0,4644.86,400,1055.65,15012.49
100168,2026-03-01,11846.5,2606.23,220,592.33,8427.94
100169,2026-03-01,13262.08,2917.66,100,663.1,9581.32
100170,2026-03-01,9183.83,2020.44,220,459.19,6484.2
100171,2026-03-01,10872.92,2392.04,220,543.65,7717.23
100172,2026-03-01,11622.42,2556.93,220,581.12,8264.37
100173,2026-03-01,10343.67,2275.61,400,517.18,7150.88
100174,2026-03-01,7889.17,1735.62,100,394.46,5659.09
100175,2026-03-01,6743.75,1483.62,220,337.19,4702.94
100176,2026-03-01,4826.08,1061.74,220,241.3,3303.04
100177,2026-03-01,16323.83,3591.24,100,816.19,11816.4
100178,2026-03-01,16818.42,3700.05,100,840.92,12177.45
100179,2026-03-01,8877.08,1952.96,220,443.85,6260.27
100180,2026-03-01,7481.92,1646.02,220,374.1,5241.8
100181,2026-03-01,10662.58,2345.77,100,533.13,7683.68
100182,2026-03-01,5180.92,1139.8,100,259.05,3682.07
100183,2026-03-01,4812.67,1058.79,220,240.63,3293.25
100184,2026-03-01,8620.25,1896.46,100,431.01,6192.78
100185,2026-03-01,11123.67,2447.21,220,556.18,7900.28
100186,2026-03-01,14453.75,3179.82,400,722.69,10151.24
100187,2026-03-01,11047.92,2430.54,220,552.4,7844.98
100188,2026-03-01,4736.0,1041.92,220,236.8,3237.28
100189,2026-03-01,12423.33,2733.13,220,621.17,8849.03
100190,2026-03-01,4998.33,1099.63,100,249.92,3548.78
100191,2026-03-01,5969.0,1313.18,220,298.45,4137.37
100192,2026-03-01,12936.25,2845.98,100,646.81,9343.46
100193,2026-03-01,8354.0,1837.88,100,417.7,5998.42
100194,2026-03-01,7002.08,1540.46,220,350.1,4891.52
100196,2026-03-01,8398.67,1847.71,400,419.93,5731.03
100197,2026-03-01,15954.92,3510.08,220,797.75,11427.09
100198,2026-03-01,4469.75,983.34,100,223.49,3162.92
100200,2026-03-01,8621.58,1896.75,400,431.08,5893.75
100201,2026-03-01,7735.5,1701.81,220,386.78,5426.91
100202,2026-03-01,6299.0,1385.78,220,314.95,4378.27
100203,2026-03-01,13337.08,2934.16,100,666.85,9636.07
100204,2026-03-01,8463.67,1862.01,220,423.18,5958.48
100205,2026-03-01,17622.17,3876.88,100,881.11,12764.18
100206,2026-03-01,14132.25,3109.1,100,706.61,10216.54
100207,2026-03-01,5031.08,1106.84,400,251.55,3272.69
100208,2026-03-01,9524.08,2095.3,220,476.2,6732.58
100209,2026-03-01,14420.58,3172.53,220,721.03,10307.02
100210,2026-03-01,11200.92,2464.2,220,560.05,7956.67
100212,2026-03-01,7897.17,1737.38,100,394.86,5664.93
100213,2026-03-01,5953.5,1309.77,220,297.68,4126.05
100214,2026-03-01,13383.33,2944.33,100,669.17,9669.83
100215,2026-03-01,10319.17,2270.22,400,515.96,7132.99
100216,2026-03-01,9476.83,2084.9,220,473.84,6698.09
100217,2026-03-01,5118.33,1126.03,220,255.92,3516.38
100218,2026-03-01,9715.0,2137.3,220,485.75,6871.95
100219,2026-03-01,6069.75,1335.34,400,303.49,4030.92
100220,2026-03-01,6623.25,1457.12,220,331.16,4614.97
100221,2026-03-01,6650.33,1463.07,220,332.52,4634.74
100223,2026-03-01,6445.75,1418.06,220,322.29,4485.4
100225,2026-03-01,4634.0,1019.48,400,231.7,2982.82
100226,2026-03-01,22963.17,5051.9,220,1148.16,16543.11
100227,2026-03-01,23914.17,5261.12,220,1195.71,17237.34
100228,2026-03-01,5551.33,1221.29,400,277.57,3652.47
100229,2026-03-01,8366.92,1840.72,220,418.35,5887.85
100230,2026-03-01,9835.0,2163.7,220,491.75,6959.55
100231,2026-03-01,21825.75,4801.66,400,1091.29,15532.8
100232,2026-03-01,13726.08,3019.74,100,686.3,9920.04
100233,2026-03-01,7398.92,1627.76,400,369.95,5001.21
100234,2026-03-01,11262.25,2477.7,220,563.11,8001.44
100235,2026-03-01,10150.0,2233.0,100,507.5,7309.5
100236,2026-03-01,6904.25,1518.94,220,345.21,4820.1
100237,2026-03-01,15605.0,3433.1,100,780.25,11291.65
100238,2026-03-01,18004.5,3960.99,220,900.22,12923.29
100239,2026-03-01,5892.5,1296.35,220,294.62,4081.53
100240,2026-03-01,8724.92,1919.48,100,436.25,6269.19
100241,2026-03-01,11130.08,2448.62,220,556.5,7904.96
100242,2026-03-01,6121.67,1346.77,220,306.08,4248.82
100243,2026-03-01,17186.58,3781.05,400,859.33,12146.2
100245,2026-03-01,6466.0,1422.52,400,323.3,4320.18
100246,2026-03-01,5411.42,1190.51,220,270.57,3730.34
100247,2026-03-01,11549.75,2540.95,400,577.49,8031.31
100248,2026-03-01,14059.75,3093.14,220,702.99,10043.62
100249,2026-03-01,11874.17,2612.32,220,593.71,8448.14
100250,2026-03-01,5812.58,1278.77,220,290.63,4023.18
100251,2026-03-01,5194.08,1142.7,220,259.7,3571.68
100252,2026-03-01,5957.83,1310.72,220,297.89,4129.22
100253,2026-03-01,7418.42,1632.05,220,370.92,5195.45
100254,2026-03-01,12151.25,2673.28,400,607.56,8470.41
100255,2026-03-01,10144.25,2231.74,220,507.21,7185.3
100256,2026-03-01,5560.08,1223.22,220,278.0,3838.86
100257,2026-03-01,3901.33,858.29,400,195.07,2447.97
100259,2026-03-01,12967.75,2852.9,400,648.39,9066.46
100260,2026-03-01,7461.0,1641.42,220,373.05,5226.53
100261,2026-03-01,11283.83,2482.44,100,564.19,8137.2
100262,2026-03-01,6166.08,1356.54,100,308.3,4401.24
100263,2026-03-01,6831.33,1502.89,400,341.57,4586.87
100264,2026-03-01,10306.42,2267.41,100,515.32,7423.69
100265,2026-03-01,17535.0,3857.7,100,876.75,12700.55
100266,2026-03-01,20757.0,4566.54,400,1037.85,14752.61
100267,2026-03-01,20694.25,4552.73,220,1034.71,14886.81
100268,2026-03-01,10063.5,2213.97,220,503.18,7126.35
100269,2026-03-01,6251.92,1375.42,220,312.6,4343.9
100270,2026-03-01,6914.25,1521.14,100,345.71,4947.4
100271,2026-03-01,11748.0,2584.56,220,587.4,8356.04
100272,2026-03-01,4278.0,941.16,220,213.9,2902.94
100273,2026-03-01,21824.0,4801.28,220,1091.2,15711.52
100274,2026-03-01,11195.17,2462.94,220,559.76,7952.47
100275,2026-03-01,7877.5,1733.05,220,393.88,5530.57
100276,2026-03-01,4962.5,1091.75,100,248.12,3522.63
100277,2026-03-01,5086.75,1119.08,220,254.34,3493.33
100278,2026-03-01,5146.33,1132.19,400,257.32,3356.82
100280,2026-03-01,7959.58,1751.11,400,397.98,5410.49
100281,2026-03-01,8084.75,1778.64,220,404.24,5681.87
100282,2026-03-01,5184.08,1140.5,220,259.2,3564.38
100283,2026-03-01,20557.67,4522.69,220,1027.88,14787.1
100284,2026-03-01,11292.17,2484.28,100,564.61,8143.28
100285,2026-03-01,7271.67,1599.77,100,363.58,5208.32
100286,2026-03-01,11123.0,2447.06,100,556.15,8019.79
100287,2026-03-01,9251.33,2035.29,220,462.57,6533.47
100288,2026-03-01,7078.75,1557.32,220,353.94,4947.49
100289,2026-03-01,10843.92,2385.66,400,542.2,7516.06
100290,2026-03-01,9625.83,2117.68,100,481.29,6926.86
100291,2026-03-01,8479.83,1865.56,220,423.99,5970.28
100292,2026-03-01,11531.33,2536.89,220,576.57,8197.87
100293,2026-03-01,8333.42,1833.35,100,416.67,5983.4
100294,2026-03-01,11494.5,2528.79,220,574.72,8170.99
100295,2026-03-01,5419.58,1192.31,100,270.98,3856.29
100296,2026-03-01,15415.08,3391.32,400,770.75,10853.01
100299,2026-03-01,11830.33,2602.67,400,591.52,8236.14
100300,2026-03-01,8151.83,1793.4,220,407.59,5730.84
100301,2026-03-01,28863.33,6349.93,100,1443.17,20970.23
100302,2026-03-01,7959.33,1751.05,100,397.97,5710.31
100303,2026-03-01,13923.42,3063.15,400,696.17,9764.1
100304,2026-03-01,10954.83,2410.06,220,547.74,7777.03
100306,2026-03-01,8569.5,1885.29,100,428.48,6155.73
100307,2026-03-01,5943.0,1307.46,220,297.15,4118.39
100309,2026-03-01,12288.5,2703.47,400,614.43,8570.6
100310,2026-03-01,5941.17,1307.06,400,297.06,3937.05
100311,2026-03-01,5816.67,1279.67,220,290.83,4026.17
100312,2026-03-01,12025.92,2645.7,220,601.3,8558.92
100314,2026-03-01,8836.0,1943.92,400,441.8,6050.28
100315,2026-03-01,18314.92,4029.28,400,915.75,12969.89
100316,2026-03-01,14303.58,3146.79,400,715.18,10041.61
100317,2026-03-01,8193.0,1802.46,220,409.65,5760.89
100319,2026-03-01,8681.75,1909.98,100,434.09,6237.68
100320,2026-03-01,10846.75,2386.28,220,542.34,7698.13
100321,2026-03-01,16076.0,3536.72,100,803.8,11635.48
