employee_id,course_name,completion_date,skill_category,is_required
100762,Talent Acquisition,2025-08-04,Management,No
100763,Data-Driven Decision Making,2020-10-11,Technical,Yes
100763,Compliance Basics,2022-06-19,Compliance,Yes
100763,Cross-functional Collaboration,2023-07-24,Communication,Yes
100763,Advanced Communication,2024-03-30,Communication,Yes
100763,Strategic Thinking,2024-06-02,Leadership,Yes
100763,Leadership Essentials,2024-10-09,Leadership,Yes
100763,Foundations of Excellence,2024-12-25,Technical,Yes
100763,Communication Skills 101,2025-01-07,Communication,Yes
100763,Negotiation Tactics,2025-01-12,Communication,No
100764,Foundations of Excellence,2022-04-19,Technical,Yes
100764,Compliance Basics,2022-10-01,Compliance,Yes
100764,SQL Essentials,2023-09-15,Technical,No
100764,Budget Planning,2024-06-26,Management,No
100764,Business Writing,2025-09-26,Communication,No
100765,Project Management Fundamentals,2022-03-13,Technical,Yes
100765,Compliance Basics,2023-02-09,Compliance,Yes
100765,Foundations of Excellence,2023-05-06,Technical,Yes
100765,Negotiation Tactics,2023-10-12,Communication,No
100765,Coaching Skills,2023-11-07,Leadership,No
100765,Communication Skills 101,2023-11-13,Communication,Yes
100765,Power BI Fundamentals,2024-01-04,Technical,No
100765,Data-Driven Decision Making,2024-05-12,Technical,Yes
100765,Advanced Communication,2024-06-25,Communication,Yes
100765,Strategic Thinking,2024-11-09,Leadership,Yes
100765,Workplace Safety,2025-01-02,Compliance,No
100765,Cross-functional Collaboration,2025-11-28,Communication,Yes
100765,Leadership Essentials,2026-04-30,Leadership,Yes
100766,Foundations of Excellence,2023-04-11,Technical,Yes
100766,Power BI Fundamentals,2024-04-25,Technical,No
100766,Project Management Fundamentals,2025-02-17,Technical,Yes
100766,Excel Advanced,2025-03-29,Technical,No
100766,Communication Skills 101,2025-06-14,Communication,Yes
100766,Budget Planning,2025-08-26,Management,No
100766,Compliance Basics,2025-09-13,Compliance,Yes
100766,Change Management,2026-01-31,Leadership,No
100766,Negotiation Tactics,2026-04-04,Communication,No
100767,Foundations of Excellence,2022-01-03,Technical,Yes
100767,Anti-Harassment Training,2022-05-30,Compliance,No
100767,Data-Driven Decision Making,2022-07-18,Technical,Yes
100767,Advanced Communication,2023-06-30,Communication,Yes
100767,Communication Skills 101,2023-07-02,Communication,Yes
100767,Project Management Fundamentals,2023-09-01,Technical,Yes
100767,Cross-functional Collaboration,2024-01-28,Communication,Yes
100767,Compliance Basics,2024-10-03,Compliance,Yes
100768,SQL Essentials,2018-01-23,Technical,No
100768,Project Management Fundamentals,2018-03-23,Technical,Yes
100768,Communication Skills 101,2018-05-17,Communication,Yes
100768,Foundations of Excellence,2018-08-02,Technical,Yes
100768,Data Privacy & GDPR,2018-08-09,Compliance,No
100768,Budget Planning,2020-11-30,Management,No
100768,Data-Driven Decision Making,2021-02-05,Technical,Yes
100768,Compliance Basics,2021-05-06,Compliance,Yes
100768,Advanced Communication,2021-09-02,Communication,Yes
100769,Data Privacy & GDPR,2020-04-11,Compliance,No
100769,Conflict Resolution,2020-06-11,Leadership,No
100769,Change Management,2020-06-28,Leadership,No
100769,Advanced Communication,2020-09-27,Communication,Yes
100769,Compliance Basics,2020-10-09,Compliance,Yes
100769,Foundations of Excellence,2020-11-30,Technical,Yes
100769,Project Management Fundamentals,2021-02-12,Technical,Yes
100770,Cross-functional Collaboration,2018-12-15,Communication,Yes
100770,Advanced Communication,2019-02-08,Communication,Yes
100770,Communication Skills 101,2019-05-15,Communication,Yes
100770,Project Management Fundamentals,2019-10-02,Technical,Yes
100770,Python for Data Analysis,2020-02-25,Technical,No
100770,Foundations of Excellence,2021-10-01,Technical,Yes
100770,Data-Driven Decision Making,2022-05-08,Technical,Yes
100770,Compliance Basics,2024-09-17,Compliance,Yes
100770,Strategic Thinking,2025-02-08,Leadership,Yes
100771,Communication Skills 101,2020-07-04,Communication,Yes
100771,Data-Driven Decision Making,2021-03-17,Technical,Yes
100771,Project Management Fundamentals,2021-06-26,Technical,Yes
100771,Strategic Thinking,2021-12-26,Leadership,Yes
100771,Talent Acquisition,2023-05-11,Management,No
100771,Presentation Skills,2023-05-28,Communication,No
100771,Conflict Resolution,2023-11-05,Leadership,No
100771,Advanced Communication,2024-04-20,Communication,Yes
100771,Foundations of Excellence,2024-08-19,Technical,Yes
100771,Budget Planning,2024-09-01,Management,No
100771,Compliance Basics,2024-10-09,Compliance,Yes
100772,Strategic Thinking,2023-09-12,Leadership,Yes
100772,Compliance Basics,2023-09-24,Compliance,Yes
100772,SQL Essentials,2023-11-14,Technical,No
100772,Performance Management,2024-01-16,Management,No
100772,Data-Driven Decision Making,2024-01-22,Technical,Yes
100772,Cloud Computing Basics,2024-02-07,Technical,No
100772,Cross-functional Collaboration,2024-04-25,Communication,Yes
100772,Communication Skills 101,2024-05-05,Communication,Yes
100772,Project Management Fundamentals,2024-06-02,Technical,Yes
100772,Python for Data Analysis,2024-06-17,Technical,No
100772,Foundations of Excellence,2024-07-01,Technical,Yes
100772,Business Writing,2024-08-12,Communication,No
100773,Data-Driven Decision Making,2016-10-02,Technical,Yes
100773,Workplace Safety,2016-10-05,Compliance,No
100773,Communication Skills 101,2017-09-05,Communication,Yes
100773,Strategic Thinking,2018-01-21,Leadership,Yes
100773,Leadership Essentials,2018-07-22,Leadership,Yes
100773,Advanced Communication,2019-05-27,Communication,Yes
100773,Compliance Basics,2019-11-15,Compliance,Yes
100773,Cross-functional Collaboration,2019-11-17,Communication,Yes
100773,Power BI Fundamentals,2020-06-30,Technical,No
100773,Data Privacy & GDPR,2021-12-21,Compliance,No
100773,Project Management Fundamentals,2022-09-17,Technical,Yes
100773,People Management Basics,2022-10-06,Management,Yes
100773,Negotiation Tactics,2025-11-12,Communication,No
100774,Organizational Leadership,2017-04-21,Management,Yes
100774,Power BI Fundamentals,2017-08-11,Technical,No
100774,Executive Presence,2018-02-09,Leadership,Yes
100774,Advanced Communication,2019-03-02,Communication,Yes
100774,People Management Basics,2019-09-26,Management,Yes
100774,Compliance Basics,2020-11-06,Compliance,Yes
100774,Foundations of Excellence,2021-08-31,Technical,Yes
100774,SQL Essentials,2021-11-30,Technical,No
100774,Cross-functional Collaboration,2022-03-12,Communication,Yes
100774,Leadership Essentials,2022-04-22,Leadership,Yes
100774,Project Management Fundamentals,2022-07-10,Technical,Yes
100774,Strategic Thinking,2023-07-30,Leadership,Yes
100774,Data-Driven Decision Making,2024-12-08,Technical,Yes
100774,Communication Skills 101,2026-05-09,Communication,Yes
100775,Foundations of Excellence,2023-08-22,Technical,Yes
100775,Excel Advanced,2023-12-02,Technical,No
100775,Compliance Basics,2024-01-22,Compliance,Yes
100775,Strategic Thinking,2024-03-14,Leadership,Yes
100775,Communication Skills 101,2025-01-13,Communication,Yes
100775,Project Management Fundamentals,2025-11-30,Technical,Yes
100775,Data-Driven Decision Making,2026-02-01,Technical,Yes
100775,Advanced Communication,2026-04-05,Communication,Yes
100776,Foundations of Excellence,2025-04-09,Technical,Yes
100776,Business Strategy,2025-05-09,Management,Yes
100776,Leadership Essentials,2025-07-12,Leadership,Yes
100776,Performance Management,2025-08-04,Management,No
100776,Compliance Basics,2025-08-28,Compliance,Yes
100776,Executive Leadership Program,2025-09-11,Leadership,Yes
100776,Strategic Thinking,2025-09-27,Leadership,Yes
100776,Talent Acquisition,2025-10-07,Management,No
100776,Communication Skills 101,2025-10-20,Communication,Yes
100776,Advanced Communication,2025-10-25,Communication,Yes
100776,Project Management Fundamentals,2025-10-29,Technical,Yes
100776,Cross-functional Collaboration,2025-11-25,Communication,Yes
100776,Cloud Computing Basics,2025-11-27,Technical,No
100776,Anti-Harassment Training,2025-12-10,Compliance,No
100776,People Management Basics,2025-12-12,Management,Yes
100776,Organizational Leadership,2026-04-07,Management,Yes
100776,Data-Driven Decision Making,2026-05-21,Technical,Yes
100776,Business Writing,2026-05-29,Communication,No
100777,Data-Driven Decision Making,2023-08-31,Technical,Yes
100777,Cross-functional Collaboration,2023-10-05,Communication,Yes
100777,People Management Basics,2023-11-21,Management,Yes
100777,Python for Data Analysis,2023-12-20,Technical,No
100777,Executive Leadership Program,2024-01-19,Leadership,Yes
100777,Data Privacy & GDPR,2024-04-28,Compliance,No
100777,Strategic Thinking,2024-06-10,Leadership,Yes
100777,Project Management Fundamentals,2024-06-12,Technical,Yes
100777,Executive Presence,2024-06-20,Leadership,Yes
100777,Compliance Basics,2025-01-13,Compliance,Yes
100777,Organizational Leadership,2025-06-29,Management,Yes
100777,Leadership Essentials,2025-09-05,Leadership,Yes
100777,Change Management,2025-09-22,Leadership,No
100777,Communication Skills 101,2025-11-03,Communication,Yes
100777,Advanced Communication,2026-04-23,Communication,Yes
100778,Foundations of Excellence,2022-09-27,Technical,Yes
100778,Business Writing,2022-12-19,Communication,No
100778,Conflict Resolution,2023-02-15,Leadership,No
100778,SQL Essentials,2024-01-18,Technical,No
100778,Project Management Fundamentals,2024-09-02,Technical,Yes
100778,Advanced Communication,2025-06-21,Communication,Yes
100778,Compliance Basics,2025-10-31,Compliance,Yes
100778,Communication Skills 101,2026-05-05,Communication,Yes
100779,Project Management Fundamentals,2026-04-05,Technical,Yes
100779,Communication Skills 101,2026-04-11,Communication,Yes
100779,Talent Acquisition,2026-04-17,Management,No
100779,Data-Driven Decision Making,2026-05-07,Technical,Yes
100779,Strategic Thinking,2026-05-16,Leadership,Yes
100779,Foundations of Excellence,2026-05-22,Technical,Yes
100779,Compliance Basics,2026-06-10,Compliance,Yes
100780,Foundations of Excellence,2025-05-27,Technical,Yes
100780,Change Management,2025-06-14,Leadership,No
100780,Project Management Fundamentals,2025-09-15,Technical,Yes
100780,Python for Data Analysis,2025-09-30,Technical,No
100780,SQL Essentials,2025-11-08,Technical,No
100780,Compliance Basics,2026-02-26,Compliance,Yes
100780,Advanced Communication,2026-04-28,Communication,Yes
100781,Communication Skills 101,2018-05-16,Communication,Yes
100781,Advanced Communication,2018-10-03,Communication,Yes
100781,Data-Driven Decision Making,2018-11-25,Technical,Yes
100781,Strategic Thinking,2019-07-25,Leadership,Yes
100781,Project Management Fundamentals,2021-06-26,Technical,Yes
100781,Negotiation Tactics,2021-09-18,Communication,No
100781,Compliance Basics,2021-12-09,Compliance,Yes
100781,Coaching Skills,2022-12-03,Leadership,No
100781,Foundations of Excellence,2023-01-14,Technical,Yes
100781,Performance Management,2023-03-01,Management,No
100781,Budget Planning,2025-04-03,Management,No
100782,Coaching Skills,2019-04-22,Leadership,No
100782,Foundations of Excellence,2019-11-16,Technical,Yes
100782,Communication Skills 101,2019-12-22,Communication,Yes
100782,Project Management Fundamentals,2020-04-13,Technical,Yes
100782,Advanced Communication,2022-06-01,Communication,Yes
100782,Compliance Basics,2023-01-22,Compliance,Yes
100782,Conflict Resolution,2024-07-06,Leadership,No
100782,Talent Acquisition,2025-01-01,Management,No
100783,Advanced Communication,2022-05-20,Communication,Yes
100783,Negotiation Tactics,2022-09-24,Communication,No
100783,Foundations of Excellence,2023-04-17,Technical,Yes
100783,Project Management Fundamentals,2023-06-26,Technical,Yes
100783,Data-Driven Decision Making,2023-08-23,Technical,Yes
100783,Change Management,2024-03-20,Leadership,No
100783,Conflict Resolution,2024-06-22,Leadership,No
100783,Cross-functional Collaboration,2024-06-30,Communication,Yes
100783,Strategic Thinking,2024-09-30,Leadership,Yes
100783,Cloud Computing Basics,2024-10-20,Technical,No
100783,Compliance Basics,2024-11-11,Compliance,Yes
100783,People Management Basics,2025-04-10,Management,Yes
100783,Python for Data Analysis,2025-07-20,Technical,No
100783,Communication Skills 101,2026-04-15,Communication,Yes
100784,Foundations of Excellence,2025-12-23,Technical,Yes
100784,Cross-functional Collaboration,2025-12-25,Communication,Yes
100784,Communication Skills 101,2026-01-02,Communication,Yes
100784,Organizational Leadership,2026-01-19,Management,Yes
100784,Executive Leadership Program,2026-02-05,Leadership,Yes
100784,Budget Planning,2026-02-26,Management,No
100784,People Management Basics,2026-02-27,Management,Yes
100784,Strategic Thinking,2026-03-22,Leadership,Yes
100784,Compliance Basics,2026-04-02,Compliance,Yes
100784,Project Management Fundamentals,2026-05-03,Technical,Yes
100784,Executive Presence,2026-05-15,Leadership,Yes
100784,Data-Driven Decision Making,2026-06-02,Technical,Yes
100784,Advanced Communication,2026-06-03,Communication,Yes
100785,Compliance Basics,2020-05-28,Compliance,Yes
100785,Data-Driven Decision Making,2020-10-11,Technical,Yes
100785,Cross-functional Collaboration,2020-11-13,Communication,Yes
100785,Power BI Fundamentals,2020-12-28,Technical,No
100785,Advanced Communication,2021-04-29,Communication,Yes
100785,Coaching Skills,2022-06-05,Leadership,No
100785,Communication Skills 101,2022-06-25,Communication,Yes
100785,Project Management Fundamentals,2023-06-07,Technical,Yes
100785,Foundations of Excellence,2024-07-26,Technical,Yes
100785,Excel Advanced,2025-08-14,Technical,No
100786,Advanced Communication,2023-01-26,Communication,Yes
100786,Data-Driven Decision Making,2023-07-07,Technical,Yes
100786,Compliance Basics,2023-09-04,Compliance,Yes
100786,Excel Advanced,2023-09-12,Technical,No
100786,Communication Skills 101,2023-12-18,Communication,Yes
100786,Foundations of Excellence,2024-01-20,Technical,Yes
100786,Project Management Fundamentals,2024-06-07,Technical,Yes
100787,Business Strategy,2022-04-01,Management,Yes
100787,Foundations of Excellence,2023-03-26,Technical,Yes
100787,Organizational Leadership,2023-08-14,Management,Yes
100787,Data-Driven Decision Making,2023-10-18,Technical,Yes
100787,People Management Basics,2024-08-28,Management,Yes
100787,Advanced Communication,2025-02-06,Communication,Yes
100787,Communication Skills 101,2025-04-04,Communication,Yes
100787,Cross-functional Collaboration,2025-04-04,Communication,Yes
100787,Strategic Thinking,2025-06-22,Leadership,Yes
100787,Executive Presence,2025-07-31,Leadership,Yes
100787,Executive Leadership Program,2025-08-24,Leadership,Yes
100787,Leadership Essentials,2025-09-15,Leadership,Yes
100787,Project Management Fundamentals,2026-01-12,Technical,Yes
100787,Conflict Resolution,2026-04-09,Leadership,No
100788,Business Writing,2018-09-14,Communication,No
100788,Coaching Skills,2019-06-29,Leadership,No
100788,Communication Skills 101,2019-11-30,Communication,Yes
100788,Negotiation Tactics,2020-11-12,Communication,No
100788,Project Management Fundamentals,2022-01-11,Technical,Yes
100788,Compliance Basics,2022-09-10,Compliance,Yes
100788,Python for Data Analysis,2024-01-17,Technical,No
100788,Foundations of Excellence,2026-04-22,Technical,Yes
100789,Compliance Basics,2018-06-12,Compliance,Yes
100789,Advanced Communication,2018-07-10,Communication,Yes
100789,Communication Skills 101,2018-07-23,Communication,Yes
100789,Strategic Thinking,2018-10-08,Leadership,Yes
100789,Data-Driven Decision Making,2019-01-06,Technical,Yes
100789,Project Management Fundamentals,2019-02-07,Technical,Yes
100789,Foundations of Excellence,2019-02-14,Technical,Yes
100789,Python for Data Analysis,2019-04-25,Technical,No
100789,Negotiation Tactics,2019-06-13,Communication,No
